model_name,F1,ROC,acc-class-1,acc-class-2,TPR,FPR,AUC,THRE
SynClass,0.3333333333333333,0.5,,0.5,"[0.         0.         0.         0.14285714 0.28571429 0.42857143
 0.57142857 0.85714286 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 1.        ]",0.4489795918367347,0.7899999999999996
SynClass,0.3333333333333333,0.5,,0.5,"[0.         0.         0.         0.14285714 0.28571429 0.42857143
 0.57142857 0.85714286 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 1.        ]",0.4489795918367347,0.7999999999999996
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.1
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.09000000000000001
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.08000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.07000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.060000000000000026
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.05000000000000003
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.040000000000000036
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.03000000000000004
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.020000000000000046
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-0.01000000000000005
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,-5.551115123125783e-17
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.00999999999999994
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.019999999999999934
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.029999999999999943
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.039999999999999925
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.049999999999999906
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.059999999999999915
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.06999999999999992
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.0799999999999999
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.08999999999999989
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.0999999999999999
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.1099999999999999
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.11999999999999988
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.12999999999999987
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.13999999999999987
SynClass,0.4269005847953216,0.5,0.5,0.5,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.14999999999999988
SynClass,0.4269005847953216,0.5,0.5,0.5,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.1599999999999999
SynClass,0.4269005847953216,0.5,0.5,0.5,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.16999999999999985
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.17999999999999985
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.18999999999999986
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.19999999999999982
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.20999999999999983
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.21999999999999983
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.22999999999999984
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.23999999999999985
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.2499999999999998
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.2599999999999998
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.2699999999999998
SynClass,0.5333333333333332,0.5714285714285714,0.5454545454545454,0.6666666666666666,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.2799999999999998
SynClass,0.7083333333333333,0.7142857142857143,0.6666666666666666,0.8,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.2899999999999998
SynClass,0.7083333333333333,0.7142857142857143,0.6666666666666666,0.8,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.2999999999999998
SynClass,0.7083333333333333,0.7142857142857143,0.6666666666666666,0.8,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.30999999999999983
SynClass,0.7083333333333333,0.7142857142857143,0.6666666666666666,0.8,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.31999999999999984
SynClass,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.32999999999999974
SynClass,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.33999999999999975
SynClass,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.34999999999999976
SynClass,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.35999999999999976
SynClass,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.3699999999999998
SynClass,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.3799999999999998
SynClass,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.3899999999999998
SynClass,0.7846153846153845,0.7857142857142858,0.8333333333333334,0.75,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.3999999999999998
SynClass,0.7846153846153845,0.7857142857142858,0.8333333333333334,0.75,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.4099999999999998
SynClass,0.7846153846153845,0.7857142857142858,0.8333333333333334,0.75,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]",0.7653061224489797,0.4199999999999998
